# Wavelength(micron) Intensity(MJy/sr) Error
11.668920 11428.600260 103.057434
11.671380 11432.053521 107.172528
11.673840 11378.686171 109.157368
11.676300 11330.714952 109.572217
11.678760 11262.208171 106.938913
11.681220 11319.892470 107.477373
11.683680 11337.899414 112.852868
11.686140 11274.820326 105.470008
11.688600 11272.350043 107.160500
11.691060 11274.117079 107.017018
11.693520 11294.808960 110.800960
11.695980 11255.433851 111.852320
11.698440 11274.739502 111.091580
11.700900 11310.964966 111.187729
11.703360 11319.167657 106.361144
11.705820 11331.272122 106.914282
11.708280 11387.959337 109.786174
11.710740 11352.849867 113.095270
11.713200 11371.616184 114.524961
11.715660 11381.334174 113.907362
11.718120 11382.059326 106.070524
11.720580 11392.289903 102.020354
11.723040 11378.401557 102.102272
11.725500 11385.343492 108.948284
11.727960 11353.405924 111.812710
11.730420 11332.201145 111.796002
11.732880 11393.557427 110.517116
11.735340 11385.109958 100.921053
11.737800 11362.638306 100.243419
11.740260 11333.138848 100.782354
11.742720 11354.845025 109.295990
11.745180 11347.774400 111.495558
11.747640 11366.000882 106.688890
11.750100 11381.526530 104.493000
11.752560 11424.630208 98.421551
11.755020 11473.059285 107.158893
11.757480 11488.953369 110.446808
11.759939 11561.951660 111.010305
11.762399 11557.654650 112.607829
11.764859 11498.321479 102.175044
11.767319 11455.011542 102.112533
11.769779 11409.892890 103.276798
11.772239 11410.818292 107.327619
11.774699 11373.873942 108.677327
11.777159 11337.091905 107.786486
11.779619 11379.855414 110.981028
11.782079 11378.563734 107.723781
11.784539 11394.173706 108.810149
11.786999 11423.669895 110.795671
11.789459 11378.213840 104.444670
11.791919 11424.406359 110.785765
11.794379 11456.216838 112.020423
11.796839 11467.131931 114.770847
11.799299 11492.198161 108.364386
11.801759 11461.746921 103.710963
11.804219 11507.002021 101.432809
11.806679 11510.619059 104.948241
11.809139 11491.778198 114.934978
11.811599 11447.834663 111.314787
11.814059 11524.083889 106.569492
11.816519 11528.439860 98.549773
11.818979 11494.610107 97.391030
11.821439 11542.276964 107.955550
11.823899 11511.159790 110.425354
11.826359 11553.468614 113.314362
11.828819 11544.270033 101.899862
11.831279 11576.965793 99.287246
11.833739 11599.785875 102.425127
11.836199 11581.090468 111.195155
11.838659 11608.197469 115.261195
11.841119 11606.957153 112.156060
11.843579 11661.817993 109.768187
11.846039 11676.597493 103.502404
11.848499 11626.403863 108.925161
11.850959 11642.384616 116.318902
11.853419 11618.363417 111.937153
11.855879 11729.279433 121.901023
11.858339 11670.643785 115.267229
11.860799 11631.740384 110.724055
11.863259 11612.478624 114.090110
11.865719 11640.333116 107.919728
11.868179 11648.734511 112.825351
11.870639 11605.628852 111.022502
11.873099 11609.648248 115.060201
11.875559 11616.030396 111.861849
11.878019 11659.771105 105.209620
11.880479 11667.738675 108.435753
11.882939 11691.515896 109.458687
11.885399 11793.578871 122.766744
11.887858 11771.733344 118.923559
11.890318 11821.106988 112.899203
11.892778 11875.992893 103.591962
11.895238 11861.296834 105.984976
11.897698 12472.112386 120.153973
11.900158 12775.311456 129.841072
11.902618 12854.219428 121.296527
11.905078 12867.297757 110.258784
11.907538 12651.972059 108.887682
11.909998 12530.232612 114.589702
11.912458 11852.679145 112.182718
11.914918 11751.958171 110.205338
11.917378 11769.862508 104.752178
11.919838 11767.157525 100.846147
11.922298 11770.658447 101.963732
11.924758 11772.542114 108.522615
11.927218 11267.565782 134.978555
11.929678 11057.178494 122.168832
11.932138 11087.026883 120.435043
11.934598 11355.780802 112.773057
11.937058 11893.777995 112.460030
11.939518 11919.887465 110.962149
11.941978 11926.016737 112.554587
11.944438 11959.240384 116.674656
11.946898 11936.284668 116.466460
11.949358 11979.157471 117.071490
11.951818 11941.540636 112.264717
11.954278 11900.757039 112.523734
11.956738 11892.800144 114.518506
11.959198 11896.123264 115.160481
11.961658 11912.933933 113.504533
11.964118 11871.660970 106.112635
11.966578 11907.785360 103.459476
11.969038 11906.853570 110.727153
11.971498 11861.278049 113.480936
11.973958 11915.452542 115.731668
11.976418 11879.646240 105.499793
11.978878 11941.854411 102.486093
11.981338 11984.457954 108.637457
11.983798 11986.745090 115.808031
11.986258 11998.823215 125.325760
11.988718 11992.966621 115.182397
11.991178 12044.931369 112.228416
11.993638 12041.048611 112.419324
11.996098 12021.818319 118.217823
11.998558 12041.091064 125.443929
12.001018 12028.924533 117.256110
12.003478 12087.482639 112.374244
12.005938 12051.631483 105.902611
12.008398 12007.630493 108.198400
12.010858 12038.361220 112.622754
12.013318 11928.302110 112.982098
12.015778 12023.088189 107.015386
12.018237 12021.671048 105.196730
12.020697 11932.163018 102.165982
12.023157 12041.768039 109.505114
12.025617 11958.000895 107.875782
12.028077 12036.165582 111.155593
12.030537 12008.498508 109.374654
12.032997 11985.286621 108.090534
12.035457 12042.933187 112.458995
12.037917 11997.768107 111.778642
12.040377 12047.893121 118.251615
12.042837 11992.453478 117.139271
12.045297 11983.849175 116.270258
12.047757 12069.279026 111.675044
12.050217 12046.586385 113.608114
12.052677 12043.844455 121.670836
12.055137 12043.564480 120.780646
12.057597 12062.853923 115.692582
12.060057 12095.973931 108.210825
12.062517 12043.705594 109.668003
12.064977 12046.262600 116.745965
12.067437 12015.133843 122.452029
12.069897 11972.232883 109.083365
12.072357 12009.197225 104.268669
12.074817 12053.066610 102.604870
12.077277 11998.964301 110.288026
12.079737 12033.987210 111.536382
12.082197 11976.818739 102.518870
12.084657 12031.260946 98.111466
12.087117 12000.436700 104.027923
12.089577 11971.277615 109.765214
12.092037 12030.596029 119.561178
12.094497 12019.173937 120.067786
12.096957 11970.323975 113.363271
12.099417 12003.656657 120.512177
12.101877 11963.149061 118.974002
12.104337 11886.270169 105.155549
12.106797 11991.107747 105.710372
12.109257 11905.794732 103.644906
12.111717 11980.750217 105.870726
12.114177 11962.450846 103.170145
12.116637 11872.936049 102.936600
12.119097 11989.236816 109.654230
12.121557 11898.774902 110.853663
12.124017 11895.224067 106.068620
12.126477 11894.720662 103.694549
12.128937 11852.501519 110.014850
12.131397 11908.276544 121.867267
12.133857 11856.497586 114.755224
12.136317 11862.416097 105.872785
12.138777 11881.799547 111.549403
12.141237 11843.003676 116.671138
12.143697 11974.772040 126.831868
12.146156 11855.269328 112.302589
12.148616 11914.788398 106.155547
12.151076 11930.878120 112.552113
12.153536 11898.056519 120.661156
12.155996 11913.771769 119.374616
12.158456 11891.012533 105.966589
12.160916 11885.638835 104.639044
12.163376 11888.382826 109.395468
12.165836 11933.258599 113.835484
12.168296 11918.506321 106.364675
12.170756 11804.586222 96.772294
12.173216 11881.817858 98.832396
12.175676 11855.663656 102.502758
12.178136 11799.924995 100.805321
12.180596 11878.552490 101.600644
12.183056 11852.052233 99.645683
12.185516 11841.526733 98.542979
12.187976 11845.254896 99.905981
12.190436 11848.302748 100.036888
12.192896 11803.065050 102.440007
12.195356 11832.713026 100.859233
12.197816 11832.760091 96.670499
12.200276 11813.948012 105.409342
12.202736 11766.408556 127.221083
12.205196 11939.720676 117.650151
12.207656 11933.350532 107.338672
12.210116 11978.528727 102.943272
12.212576 11942.382677 105.087364
12.215036 12012.970079 112.497767
12.217496 11956.083618 111.740654
12.219956 11923.351047 101.706252
12.222416 11879.865573 101.599526
12.224876 11927.810683 104.461298
12.227336 11894.101847 113.832176
12.229796 11878.047173 108.801348
12.232256 11851.990736 101.440737
12.234716 11881.380927 105.248036
12.237176 11858.093750 111.115409
12.239636 11852.941054 115.056970
12.242096 11857.920532 108.985303
12.244556 11864.896172 107.005804
12.247016 11905.396064 110.062699
12.249476 11923.139689 119.468429
12.251936 11854.530165 113.123084
12.254396 11935.167345 113.563883
12.256856 11939.011420 108.808301
12.259316 11974.858548 111.681471
12.261776 11986.434001 116.709507
12.264236 12014.939412 108.946907
12.266696 12038.232015 110.110557
12.269156 11976.068441 107.832748
12.271616 12062.949829 110.061463
12.274076 12321.638726 116.547613
12.276535 12673.902113 117.943380
12.278995 12912.152886 115.410937
12.281455 12921.267578 115.296768
12.283915 12689.086073 114.625659
12.286375 12403.204753 117.524597
12.288835 12179.166423 112.913686
12.291295 12035.140137 109.490844
12.293755 12083.236871 111.942368
12.296215 12027.585395 115.630804
12.298675 12148.065891 117.920669
12.301135 12140.188327 111.116730
12.303595 12105.246948 105.346064
12.306055 12111.151842 114.708124
12.308515 12056.934869 117.074319
12.310975 12092.210205 110.023909
12.313435 12077.811184 104.978988
12.315895 12080.688273 108.388513
12.318355 12140.952528 121.101462
12.320815 12090.829725 115.216421
12.323275 12113.405124 105.838156
12.325735 12112.269789 109.774544
12.328195 12088.379178 114.120021
12.330655 12085.169271 116.050558
12.333115 12124.791545 105.868960
12.335575 12128.719157 107.112267
12.338035 12085.959608 114.493304
12.340495 12115.380493 113.463493
12.342955 12125.142578 108.718476
12.345415 12108.762031 108.438736
12.347875 12091.779894 111.445538
12.350335 12124.156548 111.124380
12.352795 12120.073907 113.528557
12.355255 12158.879137 112.746636
12.357715 12169.448975 112.374546
12.360175 12195.691501 110.626567
12.362635 12203.542535 114.470739
12.365095 12191.546183 116.120823
12.367555 12219.731093 110.912221
12.370015 12347.766222 106.887206
12.372475 12344.416382 110.678397
12.374935 12304.027289 118.330323
12.377395 12198.887872 111.969432
12.379855 12245.571357 103.793378
12.382315 12239.311917 111.957668
12.384775 12184.556152 115.636565
12.387235 12125.733656 111.314961
12.389695 12185.204671 101.491631
12.392155 12270.565959 109.074162
12.394615 12242.501980 116.913383
12.397075 12191.576348 112.064982
12.399535 12204.854926 104.200878
12.401995 12206.399902 107.762478
12.404455 12194.645779 113.632891
12.406914 12224.821167 109.546319
12.409374 12219.100315 103.378941
12.411834 12194.634711 107.977091
12.414294 12262.318441 109.934579
12.416754 12200.442722 109.111432
12.419214 12215.520426 108.674246
12.421674 12206.442925 107.183608
12.424134 12122.960490 107.878774
12.426594 12225.527751 112.463838
12.429054 12204.436903 112.476128
12.431514 12219.536879 110.697608
12.433974 12186.807156 106.316453
12.436434 12187.113471 110.043174
12.438894 12248.455485 113.693526
12.441354 12255.866089 106.414167
12.443814 12245.066393 105.098797
12.446274 12244.180230 110.278471
12.448734 12224.936306 110.745378
12.451194 12230.361328 115.369943
12.453654 12205.926839 101.250852
12.456114 12261.790677 107.894445
12.458574 12270.656738 114.282117
12.461034 12218.157539 104.000018
12.463494 12206.022217 101.337510
12.465954 12230.733303 107.641761
12.468414 12248.856893 111.014539
12.470874 12214.127984 108.479271
12.473334 12238.987712 101.860077
12.475794 12210.330105 108.104464
12.478254 12279.241414 114.113560
12.480714 12211.064548 107.588567
12.483174 12236.766886 104.459059
12.485634 12283.340712 108.420505
12.488094 12246.154243 111.092330
12.490554 12308.403592 108.962487
12.493014 12258.085137 103.732296
12.495474 12295.201633 103.957389
12.497934 12331.444987 111.423282
12.500394 12323.756104 106.591557
12.502854 12331.902181 102.608403
12.505314 12324.833998 106.428226
12.507774 12281.447089 105.181934
12.510234 12309.975369 108.842481
12.512694 12320.980347 102.768203
12.515154 12297.554145 102.164539
12.517614 12289.830200 107.615063
12.520074 12306.681505 106.051707
12.522534 12292.647719 105.000873
12.524994 12321.296373 102.570113
12.527454 12279.120782 106.111963
12.529914 12287.690592 112.640544
12.532374 12342.813707 106.674159
12.534833 12307.425307 104.353406
12.537293 12319.499118 111.995026
12.539753 12355.771132 115.109461
12.542213 12381.253079 105.425560
12.544673 12443.126980 103.900801
12.547133 12384.754164 113.184476
12.549593 12468.268853 114.845431
12.552053 12452.514486 105.407620
12.554513 12443.663805 104.629732
12.556973 12453.632148 113.145943
12.559433 12400.075684 108.880762
12.561893 12415.200182 103.520818
12.564353 12384.043037 107.345081
12.566813 12413.479126 112.138518
12.569273 12413.769246 112.460341
12.571733 12379.921061 106.877035
12.574193 12445.400865 113.051379
12.576653 12373.047648 115.120964
12.579113 12376.881958 107.673556
12.581573 12388.332520 111.690012
12.584033 12428.005669 109.617545
12.586493 12443.545953 108.584989
12.588953 12437.943834 109.324807
12.591413 12453.616469 106.803541
12.593873 12428.101535 108.019586
12.596333 12487.662950 109.068250
12.598793 12484.373332 109.153757
12.601253 12551.332140 108.087302
12.603713 12657.107259 107.664538
12.606173 12527.826104 105.067228
12.608633 12553.184625 106.551973
12.611093 12518.622979 98.412162
12.613553 12555.591404 101.224695
12.616013 12520.933038 109.646939
12.618473 12527.531901 102.615330
12.620933 12608.718045 101.236211
12.623393 12482.983832 111.719914
12.625853 12499.449354 110.069716
12.628313 12565.682346 105.757402
12.630773 12536.871663 107.979861
12.633233 12545.285509 112.481898
12.635693 12508.068929 112.897175
12.638153 12514.568875 103.065964
12.640613 12526.352729 107.663651
12.643073 12578.946967 113.613420
12.645533 12632.547390 109.414502
12.647993 12610.257487 108.692862
12.650453 12682.628635 110.839335
12.652913 12605.571750 108.467278
12.655373 12613.005181 104.236722
12.657833 12645.283854 105.637673
12.660293 12572.651394 107.335870
12.662753 12684.265272 107.882282
12.665212 12633.790907 110.023497
12.667672 12615.603651 100.940824
12.670132 12656.995985 108.022584
12.672592 12584.933295 106.723398
12.675052 12683.110677 108.074288
12.677512 12583.783908 106.290621
12.679972 12613.594618 113.735685
12.682432 12641.190077 115.090020
12.684892 12587.054986 106.615193
12.687352 12652.867866 109.693193
12.689812 12630.630141 118.915944
12.692272 12629.123237 111.630076
12.694732 12682.872016 109.357524
12.697192 12667.081896 115.787182
12.699652 12719.077447 115.769391
12.702112 12677.455580 109.411529
12.704572 12760.858317 115.486209
12.707032 12749.210449 116.505994
12.709492 12747.489787 114.039842
12.711952 12831.871039 111.641065
12.714412 12680.272203 108.956742
12.716872 12834.753825 111.515581
12.719332 12749.359239 106.943873
12.721792 12813.583835 104.709547
12.724252 12771.755547 110.105467
12.726712 12739.516534 110.523128
12.729172 12791.568142 104.061935
12.731632 12730.950453 107.283839
12.734092 12738.572238 108.994779
